date,Latitude,Longitude,Temperature
2016-08-23 05:45:00,51.402545,12.453207
2016-08-23 06:45:13,51.438104,11.447084
2016-08-23 07:45:16,51.402862,10.014473
2016-08-23 08:45:17,51.485901,9.02952
2016-08-23 09:45:18,51.483657,7.620909
2016-08-23 10:45:19,51.107731,6.572535
2016-08-23 11:45:25,50.680155,5.660632
2016-08-23 12:45:27,50.481205,4.440302
2016-08-23 13:45:33,50.250119,3.316418
2016-08-23 14:45:35,49.859103,2.306341
2016-08-23 15:45:35,49.63247,1.14047
2016-08-23 16:40:13,49.473435,0.135527
2016-08-23 16:57:55,49.459702,0.163100,38.600
2016-08-23 16:58:05,49.459702,0.163100,38.600
2016-08-23 22:58:01,49.459702,0.162930,26.400
2016-08-24 04:58:02,49.459599,0.162680,22.400
2016-08-24 04:58:24,49.459599,0.162680,22.400
2016-08-24 10:58:32,49.459499,0.162760,29.000
2016-08-24 16:58:01,49.459702,0.162760,28.700
2016-08-24 16:58:17,49.459702,0.162760,28.700
2016-08-24 22:58:07,49.458801,0.161970,20.800
2016-08-25 04:58:01,49.459301,0.162750,20.000
2016-08-25 04:58:18,49.459301,0.162750,20.000
2016-08-25 10:59:25,49.458900,0.162480,27.300
2016-08-25 16:58:01,49.459599,0.163120,31.700
2016-08-25 16:58:22,49.459599,0.163120,31.700
2016-08-25 22:58:07,49.459499,0.162870,21.900
2016-08-26 04:58:08,49.459202,0.162850,20.300
2016-08-26 04:58:13,49.459202,0.162850,20.300
2016-08-26 10:58:07,49.459599,0.162660,36.400
2016-08-26 16:58:08,49.459599,0.162890,28.800
2016-08-26 16:58:29,49.459599,0.162890,28.800
2016-08-26 22:58:37,49.459301,0.162740,19.500
2016-08-27 04:58:07,49.459400,0.162650,18.900
2016-08-27 04:58:29,49.459400,0.162650,19.000
2016-08-27 10:58:07,49.459400,0.162810,40.100
2016-08-27 16:58:07,49.459099,0.162850,32.200
2016-08-27 16:58:29,49.459099,0.162850,32.200
2016-08-27 22:58:07,49.459499,0.162690,22.800
2016-08-28 04:58:07,49.458401,0.159890,20.000
2016-08-28 04:58:40,49.458401,0.159890,20.100
2016-08-28 10:58:38,49.462601,0.116480,21.200
2016-08-28 16:58:07,50.088600,-2.240810,18.100
2016-08-28 22:58:31,49.778599,-5.269240,17.400
2016-08-29 04:58:08,49.783199,-8.852260,16.900
2016-08-29 10:58:08,49.769798,-12.503900,18.100
2016-08-29 16:58:08,49.657398,-16.126600,18.400
2016-08-29 22:58:07,49.149101,-19.534901,18.100
2016-08-30 04:58:25,48.495399,-22.694599,17.400
2016-08-30 10:58:09,47.833000,-25.857201,17.000
2016-08-30 16:59:31,47.243000,-28.727600,17.800
2016-08-30 22:59:24,46.618301,-31.740200,18.200
2016-08-31 04:58:38,45.965801,-34.744900,18.700
2016-08-31 10:58:37,45.331001,-37.689701,18.800
2016-08-31 16:59:25,44.565601,-40.351200,18.100
2016-08-31 22:58:39,43.841702,-42.796001,16.600
2016-09-01 05:00:23,43.049400,-45.428902,17.900
2016-09-01 11:00:08,42.181400,-48.165298,19.400
2016-09-01 16:59:31,41.268600,-50.984299,23.800
2016-09-01 22:59:37,40.381302,-53.847698,25.000
2016-09-02 04:58:37,39.999599,-56.665401,25.900
2016-09-02 10:59:05,40.016201,-59.408100,24.900
2016-09-02 16:58:37,39.993698,-62.658600,26.400
2016-09-02 22:58:37,40.021099,-65.881203,23.300
2016-09-03 04:58:31,40.534401,-68.886597,19.900
2016-09-03 10:59:07,40.520599,-71.695602,20.000
2016-09-03 16:58:37,40.457401,-73.599899,21.800
2016-09-03 17:00:20,40.457401,-73.599899,22.200
2016-09-03 17:00:21,40.457401,-73.599899,22.200
2016-09-03 17:00:48,40.457401,-73.599899,22.300
2016-09-03 17:02:42,40.457401,-73.599899,22.700
2016-09-03 17:03:23,40.457401,-73.599899,22.800
2016-09-03 17:05:42,40.457401,-73.599899,23.300
2016-09-03 17:06:24,40.457401,-73.599899,23.500
2016-09-03 17:08:22,40.457401,-73.599899,23.800
2016-09-03 17:08:55,40.457401,-73.599899,23.900
2016-09-03 17:09:29,40.457401,-73.599899,24.000
2016-09-03 22:58:37,40.677799,-74.145302,22.900
2016-09-04 04:58:37,40.678101,-74.145599,21.000
2016-09-04 04:59:18,40.678101,-74.145599,21.100
2016-09-04 10:59:26,40.674000,-74.148102,18.700
2016-09-04 16:58:55,40.674099,-74.147903,24.500
2016-09-04 16:59:01,40.674099,-74.147903,24.500
2016-09-04 22:58:37,40.673901,-74.148102,26.700
2016-09-05 04:58:56,40.674000,-74.148003,23.800
